transformer_id,winding,role,bus_id,bus_spec,connection,voltage_ratio,rated_s_pu,tap_pu,enabled
t226194865a,3,secondary_2,x3027122a,x3027122a.0.2,wye,0.01666667,0.00090909,1,1
t5338990b,1,primary,l2673331,l2673331.2,wye,1,0.00181818,1,1
t5338990b,2,secondary_1,x2673331b,x2673331b.1.0,wye,0.01666667,0.00181818,1,1
t5338990b,3,secondary_2,x2673331b,x2673331b.0.2,wye,0.01666667,0.00181818,1,1
t5338988a,1,primary,l3254231,l3254231.1,wye,1,0.00036364,1,1
t5338988a,2,secondary_1,x3254231a,x3254231a.1.0,wye,0.01666667,0.00036364,1,1
t5338988a,3,secondary_2,x3254231a,x3254231a.0.2,wye,0.01666667,0.00036364,1,1
t5321860b,1,primary,l2785543,l2785543.2,wye,1,0.00090909,1,1
t5321860b,2,secondary_1,x2785543b,x2785543b.1.0,wye,0.01666667,0.00090909,1,1
t5321860b,3,secondary_2,x2785543b,x2785543b.0.2,wye,0.01666667,0.00090909,1,1
t21459640c,1,primary,l2970258,l2970258.3,wye,1,0.00136364,1,1
t21459640c,2,secondary_1,x2970258c,x2970258c.1.0,wye,0.01666667,0.00136364,1,1
t21459640c,3,secondary_2,x2970258c,x2970258c.0.2,wye,0.01666667,0.00136364,1,1
t5323392b,1,primary,l2748124,l2748124.2,wye,1,0.00090909,1,1
t5323392b,2,secondary_1,x2748124b,x2748124b.1.0,wye,0.01666667,0.00090909,1,1
t5323392b,3,secondary_2,x2748124b,x2748124b.0.2,wye,0.01666667,0.00090909,1,1
t5207290a,1,primary,l2879773,l2879773.1,wye,1,0.00090909,1,1
t5207290a,2,secondary_1,x2879773a,x2879773a.1.0,wye,0.01666667,0.00090909,1,1
t5207290a,3,secondary_2,x2879773a,x2879773a.0.2,wye,0.01666667,0.00090909,1,1
t5302808c,1,primary,l2841626,l2841626.3,wye,1,0.00036364,1,1
t5302808c,2,secondary_1,x2841626c,x2841626c.1.0,wye,0.01666667,0.00036364,1,1
t5302808c,3,secondary_2,x2841626c,x2841626c.0.2,wye,0.01666667,0.00036364,1,1
t28148633a,1,primary,l2991905,l2991905.1,wye,1,0.00136364,1,1
t28148633a,2,secondary_1,x2991905a,x2991905a.1.0,wye,0.01666667,0.00136364,1,1
t28148633a,3,secondary_2,x2991905a,x2991905a.0.2,wye,0.01666667,0.00136364,1,1
t21015829a,1,primary,l2822861,l2822861.1,wye,1,0.00090909,1,1
t21015829a,2,secondary_1,x2822861a,x2822861a.1.0,wye,0.01666667,0.00090909,1,1
t21015829a,3,secondary_2,x2822861a,x2822861a.0.2,wye,0.01666667,0.00090909,1,1
t5356011a,1,primary,l3216337,l3216337.1,wye,1,0.00054545,1,1
t5356011a,2,secondary_1,x3216337a,x3216337a.1.0,wye,0.01666667,0.00054545,1,1
t5356011a,3,secondary_2,x3216337a,x3216337a.0.2,wye,0.01666667,0.00054545,1,1
t5260514c,1,primary,l2674047,l2674047.3,wye,1,0.00054545,1,1
t5260514c,2,secondary_1,x2674047c,x2674047c.1.0,wye,0.01666667,0.00054545,1,1
t5260514c,3,secondary_2,x2674047c,x2674047c.0.2,wye,0.01666667,0.00054545,1,1
t5338976b,1,primary,l2691967,l2691967.2,wye,1,0.00054545,1,1
t5338976b,2,secondary_1,x2691967b,x2691967b.1.0,wye,0.01666667,0.00054545,1,1
t5338976b,3,secondary_2,x2691967b,x2691967b.0.2,wye,0.01666667,0.00054545,1,1
t2224179616c,1,primary,l3626914,l3626914.3,wye,1,0.00054545,1,1
t2224179616c,2,secondary_1,x3626914c,x3626914c.1.0,wye,0.01666667,0.00054545,1,1
t2224179616c,3,secondary_2,x3626914c,x3626914c.0.2,wye,0.01666667,0.00054545,1,1
t227903012a,1,primary,l3177894,l3177894.1,wye,1,0.00090909,1,1
t227903012a,2,secondary_1,x3177894a,x3177894a.1.0,wye,0.01666667,0.00090909,1,1
t227903012a,3,secondary_2,x3177894a,x3177894a.0.2,wye,0.01666667,0.00090909,1,1
t226308716b,1,primary,l2690187,l2690187.2,wye,1,0.00272727,1,1
t226308716b,2,secondary_1,x2690187b,x2690187b.1.0,wye,0.01666667,0.00272727,1,1
t226308716b,3,secondary_2,x2690187b,x2690187b.0.2,wye,0.01666667,0.00272727,1,1
t5293673a,1,primary,l3122827,l3122827.1,wye,1,0.00090909,1,1
t5293673a,2,secondary_1,x3122827a,x3122827a.1.0,wye,0.01666667,0.00090909,1,1
t5293673a,3,secondary_2,x3122827a,x3122827a.0.2,wye,0.01666667,0.00090909,1,1
t2223664050b,1,primary,l3315860,l3315860.2,wye,1,0.00054545,1,1
t2223664050b,2,secondary_1,x3315860b,x3315860b.1.0,wye,0.01666667,0.00054545,1,1
t2223664050b,3,secondary_2,x3315860b,x3315860b.0.2,wye,0.01666667,0.00054545,1,1
t5355942a,1,primary,l2973165,l2973165.1,wye,1,0.00090909,1,1
t5355942a,2,secondary_1,x2973165a,x2973165a.1.0,wye,0.01666667,0.00090909,1,1
t5355942a,3,secondary_2,x2973165a,x2973165a.0.2,wye,0.01666667,0.00090909,1,1
t5338983b,1,primary,l2691965,l2691965.2,wye,1,0.00018182,1,1
t5338983b,2,secondary_1,x2691965b,x2691965b.1.0,wye,0.01666667,0.00018182,1,1
t5338983b,3,secondary_2,x2691965b,x2691965b.0.2,wye,0.01666667,0.00018182,1,1
t5391991a,1,primary,l3216346,l3216346.1,wye,1,0.00054545,1,1
t5391991a,2,secondary_1,x3216346a,x3216346a.1.0,wye,0.01666667,0.00054545,1,1
t5391991a,3,secondary_2,x3216346a,x3216346a.0.2,wye,0.01666667,0.00054545,1,1
t5321892c,1,primary,l3235267,l3235267.3,wye,1,0.00090909,1,1
t5321892c,2,secondary_1,x3235267c,x3235267c.1.0,wye,0.01666667,0.00090909,1,1
t5321892c,3,secondary_2,x3235267c,x3235267c.0.2,wye,0.01666667,0.00090909,1,1
t5138464c,1,primary,l3066801,l3066801.3,wye,1,0.00036364,1,1
t5138464c,2,secondary_1,x3066801c,x3066801c.1.0,wye,0.01666667,0.00036364,1,1
t5138464c,3,secondary_2,x3066801c,x3066801c.0.2,wye,0.01666667,0.00036364,1,1
t5260621c,1,primary,l2898515,l2898515.3,wye,1,0.00090909,1,1
t5260621c,2,secondary_1,x2898515c,x2898515c.1.0,wye,0.01666667,0.00090909,1,1
t5260621c,3,secondary_2,x2898515c,x2898515c.0.2,wye,0.01666667,0.00090909,1,1
t5337697b,1,primary,l2804258,l2804258.2,wye,1,0.00090909,1,1
t5337697b,2,secondary_1,x2804258b,x2804258b.1.0,wye,0.01666667,0.00090909,1,1
t5337697b,3,secondary_2,x2804258b,x2804258b.0.2,wye,0.01666667,0.00090909,1,1
t5302675a,1,primary,l2954354,l2954354.1,wye,1,0.00090909,1,1
t5302675a,2,secondary_1,x2954354a,x2954354a.1.0,wye,0.01666667,0.00090909,1,1
t5302675a,3,secondary_2,x2954354a,x2954354a.0.2,wye,0.01666667,0.00090909,1,1
t226308730a,1,primary,l2802481,l2802481.1,wye,1,0.00272727,1,1
t226308730a,2,secondary_1,x2802481a,x2802481a.1.0,wye,0.01666667,0.00272727,1,1
t226308730a,3,secondary_2,x2802481a,x2802481a.0.2,wye,0.01666667,0.00272727,1,1
t5323398b,1,primary,l2710505,l2710505.2,wye,1,0.00054545,1,1
t5323398b,2,secondary_1,x2710505b,x2710505b.1.0,wye,0.01666667,0.00054545,1,1
t5323398b,3,secondary_2,x2710505b,x2710505b.0.2,wye,0.01666667,0.00054545,1,1
t5355587b,1,primary,l3104114,l3104114.2,wye,1,0.00090909,1,1
t5355587b,2,secondary_1,x3104114b,x3104114b.1.0,wye,0.01666667,0.00090909,1,1
t5355587b,3,secondary_2,x3104114b,x3104114b.0.2,wye,0.01666667,0.00090909,1,1
t225533237b,1,primary,l2798067,l2798067.2,wye,1,0.00036364,1,1
t225533237b,2,secondary_1,x2798067b,x2798067b.1.0,wye,0.01666667,0.00036364,1,1
t225533237b,3,secondary_2,x2798067b,x2798067b.0.2,wye,0.01666667,0.00036364,1,1
t28118808a,1,primary,l3122825,l3122825.1,wye,1,0.00136364,1,1
t28118808a,2,secondary_1,x3122825a,x3122825a.1.0,wye,0.01666667,0.00136364,1,1
t28118808a,3,secondary_2,x3122825a,x3122825a.0.2,wye,0.01666667,0.00136364,1,1
t5337704b,1,primary,l2710546,l2710546.2,wye,1,0.00090909,1,1
t5337704b,2,secondary_1,x2710546b,x2710546b.1.0,wye,0.01666667,0.00090909,1,1
t5337704b,3,secondary_2,x2710546b,x2710546b.0.2,wye,0.01666667,0.00090909,1,1
t5337701b,1,primary,l2879071,l2879071.2,wye,1,0.00090909,1,1
t5337701b,2,secondary_1,x2879071b,x2879071b.1.0,wye,0.01666667,0.00090909,1,1
t5337701b,3,secondary_2,x2879071b,x2879071b.0.2,wye,0.01666667,0.00090909,1,1
t5337675a,1,primary,l2785514,l2785514.1,wye,1,0.00090909,1,1
t5337675a,2,secondary_1,x2785514a,x2785514a.1.0,wye,0.01666667,0.00090909,1,1
t5337675a,3,secondary_2,x2785514a,x2785514a.0.2,wye,0.01666667,0.00090909,1,1
t5260594a,1,primary,l2898457,l2898457.1,wye,1,0.00036364,1,1
t5260594a,2,secondary_1,x2898457a,x2898457a.1.0,wye,0.01666667,0.00036364,1,1
t5260594a,3,secondary_2,x2898457a,x2898457a.0.2,wye,0.01666667,0.00036364,1,1
t2224386815a,1,primary,l3727708,l3727708.1,wye,1,0.00054545,1,1
t2224386815a,2,secondary_1,x3727708a,x3727708a.1.0,wye,0.01666667,0.00054545,1,1
t2224386815a,3,secondary_2,x3727708a,x3727708a.0.2,wye,0.01666667,0.00054545,1,1
t5260590b,1,primary,l3216988,l3216988.2,wye,1,0.00090909,1,1
t5260590b,2,secondary_1,x3216988b,x3216988b.1.0,wye,0.01666667,0.00090909,1,1
t5260590b,3,secondary_2,x3216988b,x3216988b.0.2,wye,0.01666667,0.00090909,1,1
t5323266b,1,primary,l3197632,l3197632.2,wye,1,0.00054545,1,1
t5323266b,2,secondary_1,x3197632b,x3197632b.1.0,wye,0.01666667,0.00054545,1,1
t5323266b,3,secondary_2,x3197632b,x3197632b.0.2,wye,0.01666667,0.00054545,1,1
t5293422c,1,primary,l3178997,l3178997.3,wye,1,0.00054545,1,1
t5293422c,2,secondary_1,x3178997c,x3178997c.1.0,wye,0.01666667,0.00054545,1,1
t5293422c,3,secondary_2,x3178997c,x3178997c.0.2,wye,0.01666667,0.00054545,1,1
t5339005b,1,primary,l2785535,l2785535.2,wye,1,0.00136364,1,1
t5339005b,2,secondary_1,x2785535b,x2785535b.1.0,wye,0.01666667,0.00136364,1,1
t5339005b,3,secondary_2,x2785535b,x2785535b.0.2,wye,0.01666667,0.00136364,1,1
t5337626c,1,primary,l3216343,l3216343.3,wye,1,0.00090909,1,1
t5337626c,2,secondary_1,x3216343c,x3216343c.1.0,wye,0.01666667,0.00090909,1,1
t5337626c,3,secondary_2,x3216343c,x3216343c.0.2,wye,0.01666667,0.00090909,1,1
t5338919a,1,primary,l2748127,l2748127.1,wye,1,0.00054545,1,1
t5338919a,2,secondary_1,x2748127a,x2748127a.1.0,wye,0.01666667,0.00054545,1,1
t5338919a,3,secondary_2,x2748127a,x2748127a.0.2,wye,0.01666667,0.00054545,1,1
t5355438c,1,primary,l2673323,l2673323.3,wye,1,0.00090909,1,1
t5355438c,2,secondary_1,x2673323c,x2673323c.1.0,wye,0.01666667,0.00090909,1,1
t5355438c,3,secondary_2,x2673323c,x2673323c.0.2,wye,0.01666667,0.00090909,1,1
t5138798b,1,primary,l3104859,l3104859.2,wye,1,0.00054545,1,1
t5138798b,2,secondary_1,x3104859b,x3104859b.1.0,wye,0.01666667,0.00054545,1,1
t5138798b,3,secondary_2,x3104859b,x3104859b.0.2,wye,0.01666667,0.00054545,1,1
t228001810a,1,primary,l2859403,l2859403.1,wye,1,0.00090909,1,1
t228001810a,2,secondary_1,x2859403a,x2859403a.1.0,wye,0.01666667,0.00090909,1,1
t228001810a,3,secondary_2,x2859403a,x2859403a.0.2,wye,0.01666667,0.00090909,1,1
t5338915c,1,primary,l2954345,l2954345.3,wye,1,0.00054545,1,1
t5338915c,2,secondary_1,x2954345c,x2954345c.1.0,wye,0.01666667,0.00054545,1,1
t5338915c,3,secondary_2,x2954345c,x2954345c.0.2,wye,0.01666667,0.00054545,1,1
t5339048a,1,primary,l3160098,l3160098.1,wye,1,0.00054545,1,1
t5339048a,2,secondary_1,x3160098a,x3160098a.1.0,wye,0.01666667,0.00054545,1,1
t5339048a,3,secondary_2,x3160098a,x3160098a.0.2,wye,0.01666667,0.00054545,1,1
t5325474b,1,primary,l3254228,l3254228.2,wye,1,0.00090909,1,1
t5325474b,2,secondary_1,x3254228b,x3254228b.1.0,wye,0.01666667,0.00090909,1,1
t5325474b,3,secondary_2,x3254228b,x3254228b.0.2,wye,0.01666667,0.00090909,1,1
t5321878a,1,primary,l3101788,l3101788.1,wye,1,0.00090909,1,1
t5321878a,2,secondary_1,x3101788a,x3101788a.1.0,wye,0.01666667,0.00090909,1,1
t5321878a,3,secondary_2,x3101788a,x3101788a.0.2,wye,0.01666667,0.00090909,1,1
t5337677a,1,primary,l2785513,l2785513.1,wye,1,0.00090909,1,1
t5337677a,2,secondary_1,x2785513a,x2785513a.1.0,wye,0.01666667,0.00090909,1,1
t5337677a,3,secondary_2,x2785513a,x2785513a.0.2,wye,0.01666667,0.00090909,1,1
t225684682b,1,primary,l3231269,l3231269.2,wye,1,0.00054545,1,1
t225684682b,2,secondary_1,x3231269b,x3231269b.1.0,wye,0.01666667,0.00054545,1,1
t225684682b,3,secondary_2,x3231269b,x3231269b.0.2,wye,0.01666667,0.00054545,1,1
t28129399c,1,primary,l2991921,l2991921.3,wye,1,0.00090909,1,1
t28129399c,2,secondary_1,x2991921c,x2991921c.1.0,wye,0.01666667,0.00090909,1,1
t28129399c,3,secondary_2,x2991921c,x2991921c.0.2,wye,0.01666667,0.00090909,1,1
t5302731a,1,primary,l3122826,l3122826.1,wye,1,0.00090909,1,1
t5302731a,2,secondary_1,x3122826a,x3122826a.1.0,wye,0.01666667,0.00090909,1,1
t5302731a,3,secondary_2,x3122826a,x3122826a.0.2,wye,0.01666667,0.00090909,1,1
t21325725c,1,primary,l2842390,l2842390.3,wye,1,0.00054545,1,1
t21325725c,2,secondary_1,x2842390c,x2842390c.1.0,wye,0.01666667,0.00054545,1,1
t21325725c,3,secondary_2,x2842390c,x2842390c.0.2,wye,0.01666667,0.00054545,1,1
t5138571a,1,primary,l2991913,l2991913.1,wye,1,0.00054545,1,1
t5138571a,2,secondary_1,x2991913a,x2991913a.1.0,wye,0.01666667,0.00054545,1,1
t5138571a,3,secondary_2,x2991913a,x2991913a.0.2,wye,0.01666667,0.00054545,1,1
t5339020a,1,primary,l3104144,l3104144.1,wye,1,0.00036364,1,1
t5339020a,2,secondary_1,x3104144a,x3104144a.1.0,wye,0.01666667,0.00036364,1,1
t5339020a,3,secondary_2,x3104144a,x3104144a.0.2,wye,0.01666667,0.00036364,1,1
t5339013b,1,primary,l2804270,l2804270.2,wye,1,0.00054545,1,1
t5339013b,2,secondary_1,x2804270b,x2804270b.1.0,wye,0.01666667,0.00054545,1,1
t5339013b,3,secondary_2,x2804270b,x2804270b.0.2,wye,0.01666667,0.00054545,1,1
t5260632a,1,primary,l2917333,l2917333.1,wye,1,0.00090909,1,1
t5260632a,2,secondary_1,x2917333a,x2917333a.1.0,wye,0.01666667,0.00090909,1,1
t5260632a,3,secondary_2,x2917333a,x2917333a.0.2,wye,0.01666667,0.00090909,1,1
t5247058a,1,primary,l2673315,l2673315.1,wye,1,0.00036364,1,1
t5247058a,2,secondary_1,x2673315a,x2673315a.1.0,wye,0.01666667,0.00036364,1,1
t5247058a,3,secondary_2,x2673315a,x2673315a.0.2,wye,0.01666667,0.00036364,1,1
t225918936c,1,primary,l2688693,l2688693.3,wye,1,0.00054545,1,1
t225918936c,2,secondary_1,x2688693c,x2688693c.1.0,wye,0.01666667,0.00054545,1,1
t225918936c,3,secondary_2,x2688693c,x2688693c.0.2,wye,0.01666667,0.00054545,1,1
t5321893c,1,primary,l2841645,l2841645.3,wye,1,0.00090909,1,1
t5321893c,2,secondary_1,x2841645c,x2841645c.1.0,wye,0.01666667,0.00090909,1,1
t5321893c,3,secondary_2,x2841645c,x2841645c.0.2,wye,0.01666667,0.00090909,1,1
t5391740b,1,primary,l3048200,l3048200.2,wye,1,0.00036364,1,1
t5391740b,2,secondary_1,x3048200b,x3048200b.1.0,wye,0.01666667,0.00036364,1,1
t5391740b,3,secondary_2,x3048200b,x3048200b.0.2,wye,0.01666667,0.00036364,1,1
t5138260a,1,primary,l3048208,l3048208.1,wye,1,0.00054545,1,1
t5138260a,2,secondary_1,x3048208a,x3048208a.1.0,wye,0.01666667,0.00054545,1,1
t5138260a,3,secondary_2,x3048208a,x3048208a.0.2,wye,0.01666667,0.00054545,1,1
t5260535c,1,primary,l3067507,l3067507.3,wye,1,0.00136364,1,1
t5260535c,2,secondary_1,x3067507c,x3067507c.1.0,wye,0.01666667,0.00136364,1,1
t5260535c,3,secondary_2,x3067507c,x3067507c.0.2,wye,0.01666667,0.00136364,1,1
t21389962c,1,primary,l2804249,l2804249.3,wye,1,0.00054545,1,1
t21389962c,2,secondary_1,x2804249c,x2804249c.1.0,wye,0.01666667,0.00054545,1,1
t21389962c,3,secondary_2,x2804249c,x2804249c.0.2,wye,0.01666667,0.00054545,1,1
t5328363b,1,primary,l2936213,l2936213.2,wye,1,0.00136364,1,1
t5328363b,2,secondary_1,x2936213b,x2936213b.1.0,wye,0.01666667,0.00136364,1,1
t5328363b,3,secondary_2,x2936213b,x2936213b.0.2,wye,0.01666667,0.00136364,1,1
t228057846a,1,primary,l3215340,l3215340.1,wye,1,0.00090909,1,1
t228057846a,2,secondary_1,x3215340a,x3215340a.1.0,wye,0.01666667,0.00090909,1,1
t228057846a,3,secondary_2,x3215340a,x3215340a.0.2,wye,0.01666667,0.00090909,1,1
t5339052c,1,primary,l3118855,l3118855.3,wye,1,0.00136364,1,1
t5339052c,2,secondary_1,x3118855c,x3118855c.1.0,wye,0.01666667,0.00136364,1,1
t5339052c,3,secondary_2,x3118855c,x3118855c.0.2,wye,0.01666667,0.00136364,1,1
t5323261b,1,primary,l3085397,l3085397.2,wye,1,0.00090909,1,1
t5323261b,2,secondary_1,x3085397b,x3085397b.1.0,wye,0.01666667,0.00090909,1,1
t5323261b,3,secondary_2,x3085397b,x3085397b.0.2,wye,0.01666667,0.00090909,1,1
t5260569c,1,primary,l3104796,l3104796.3,wye,1,0.00090909,1,1
t5260569c,2,secondary_1,x3104796c,x3104796c.1.0,wye,0.01666667,0.00090909,1,1
t5260569c,3,secondary_2,x3104796c,x3104796c.0.2,wye,0.01666667,0.00090909,1,1
t228622562a,1,primary,l3108449,l3108449.1,wye,1,0.00054545,1,1
t228622562a,2,secondary_1,x3108449a,x3108449a.1.0,wye,0.01666667,0.00054545,1,1
t228622562a,3,secondary_2,x3108449a,x3108449a.0.2,wye,0.01666667,0.00054545,1,1
t5337632c,1,primary,l2673307,l2673307.3,wye,1,0.00054545,1,1
t5337632c,2,secondary_1,x2673307c,x2673307c.1.0,wye,0.01666667,0.00054545,1,1
t5337632c,3,secondary_2,x2673307c,x2673307c.0.2,wye,0.01666667,0.00054545,1,1
t21398536a,1,primary,l2973159,l2973159.1,wye,1,0.00054545,1,1
t21398536a,2,secondary_1,x2973159a,x2973159a.1.0,wye,0.01666667,0.00054545,1,1
t21398536a,3,secondary_2,x2973159a,x2973159a.0.2,wye,0.01666667,0.00054545,1,1
t5321877a,1,primary,l3101787,l3101787.1,wye,1,0.00090909,1,1
t5321877a,2,secondary_1,x3101787a,x3101787a.1.0,wye,0.01666667,0.00090909,1,1
t5321877a,3,secondary_2,x3101787a,x3101787a.0.2,wye,0.01666667,0.00090909,1,1
t5338931c,1,primary,l2785521,l2785521.3,wye,1,0.00136364,1,1
t5338931c,2,secondary_1,x2785521c,x2785521c.1.0,wye,0.01666667,0.00136364,1,1
t5338931c,3,secondary_2,x2785521c,x2785521c.0.2,wye,0.01666667,0.00136364,1,1
t5339016b,1,primary,l3235273,l3235273.2,wye,1,0.00090909,1,1
t5339016b,2,secondary_1,x3235273b,x3235273b.1.0,wye,0.01666667,0.00090909,1,1
t5339016b,3,secondary_2,x3235273b,x3235273b.0.2,wye,0.01666667,0.00090909,1,1
t5356798c,1,primary,l2692600,l2692600.3,wye,1,0.00090909,1,1
t5356798c,2,secondary_1,x2692600c,x2692600c.1.0,wye,0.01666667,0.00090909,1,1
t5356798c,3,secondary_2,x2692600c,x2692600c.0.2,wye,0.01666667,0.00090909,1,1
t21386442c,1,primary,l3179637,l3179637.3,wye,1,0.00136364,1,1
t21386442c,2,secondary_1,x3179637c,x3179637c.1.0,wye,0.01666667,0.00136364,1,1
t21386442c,3,secondary_2,x3179637c,x3179637c.0.2,wye,0.01666667,0.00136364,1,1
t5337633c,1,primary,l2729406,l2729406.3,wye,1,0.00054545,1,1
t5337633c,2,secondary_1,x2729406c,x2729406c.1.0,wye,0.01666667,0.00054545,1,1
t5337633c,3,secondary_2,x2729406c,x2729406c.0.2,wye,0.01666667,0.00054545,1,1
t5302678a,1,primary,l3029499,l3029499.1,wye,1,0.00036364,1,1
t5302678a,2,secondary_1,x3029499a,x3029499a.1.0,wye,0.01666667,0.00036364,1,1
t5302678a,3,secondary_2,x3029499a,x3029499a.0.2,wye,0.01666667,0.00036364,1,1
t5251828b,1,primary,l3179650,l3179650.2,wye,1,0.00054545,1,1
t5251828b,2,secondary_1,x3179650b,x3179650b.1.0,wye,0.01666667,0.00054545,1,1
t5251828b,3,secondary_2,x3179650b,x3179650b.0.2,wye,0.01666667,0.00054545,1,1
t5356803a,1,primary,l2748780,l2748780.1,wye,1,0.00090909,1,1
t5356803a,2,secondary_1,x2748780a,x2748780a.1.0,wye,0.01666667,0.00090909,1,1
t5356803a,3,secondary_2,x2748780a,x2748780a.0.2,wye,0.01666667,0.00090909,1,1
t21386976a,1,primary,l3141398,l3141398.1,wye,1,0.00054545,1,1
t21386976a,2,secondary_1,x3141398a,x3141398a.1.0,wye,0.01666667,0.00054545,1,1
t21386976a,3,secondary_2,x3141398a,x3141398a.0.2,wye,0.01666667,0.00054545,1,1
t5293668a,1,primary,l3085403,l3085403.1,wye,1,0.00090909,1,1
t5293668a,2,secondary_1,x3085403a,x3085403a.1.0,wye,0.01666667,0.00090909,1,1
t5293668a,3,secondary_2,x3085403a,x3085403a.0.2,wye,0.01666667,0.00090909,1,1
t5138796b,1,primary,l3236011,l3236011.2,wye,1,0.00054545,1,1
t5138796b,2,secondary_1,x3236011b,x3236011b.1.0,wye,0.01666667,0.00054545,1,1
t5138796b,3,secondary_2,x3236011b,x3236011b.0.2,wye,0.01666667,0.00054545,1,1
t5355584b,1,primary,l2710542,l2710542.2,wye,1,0.00090909,1,1
t5355584b,2,secondary_1,x2710542b,x2710542b.1.0,wye,0.01666667,0.00090909,1,1
t5355584b,3,secondary_2,x2710542b,x2710542b.0.2,wye,0.01666667,0.00090909,1,1
t226191995b,1,primary,l2801896,l2801896.2,wye,1,0.00054545,1,1
t226191995b,2,secondary_1,x2801896b,x2801896b.1.0,wye,0.01666667,0.00054545,1,1
t226191995b,3,secondary_2,x2801896b,x2801896b.0.2,wye,0.01666667,0.00054545,1,1
t5337688b,1,primary,l3029501,l3029501.2,wye,1,0.00054545,1,1
t5337688b,2,secondary_1,x3029501b,x3029501b.1.0,wye,0.01666667,0.00054545,1,1
t5337688b,3,secondary_2,x3029501b,x3029501b.0.2,wye,0.01666667,0.00054545,1,1
t228446184a,1,primary,l3159645,l3159645.1,wye,1,0.00090909,1,1
t228446184a,2,secondary_1,x3159645a,x3159645a.1.0,wye,0.01666667,0.00090909,1,1
t228446184a,3,secondary_2,x3159645a,x3159645a.0.2,wye,0.01666667,0.00090909,1,1
t226193698c,1,primary,l3125349,l3125349.3,wye,1,0.00090909,1,1
t226193698c,2,secondary_1,x3125349c,x3125349c.1.0,wye,0.01666667,0.00090909,1,1
t226193698c,3,secondary_2,x3125349c,x3125349c.0.2,wye,0.01666667,0.00090909,1,1
t5325472b,1,primary,l2973149,l2973149.2,wye,1,0.00054545,1,1
t5325472b,2,secondary_1,x2973149b,x2973149b.1.0,wye,0.01666667,0.00054545,1,1
t5325472b,3,secondary_2,x2973149b,x2973149b.0.2,wye,0.01666667,0.00054545,1,1
t21390038c,1,primary,l3030205,l3030205.3,wye,1,0.00090909,1,1
t21390038c,2,secondary_1,x3030205c,x3030205c.1.0,wye,0.01666667,0.00090909,1,1
t21390038c,3,secondary_2,x3030205c,x3030205c.0.2,wye,0.01666667,0.00090909,1,1
t5356012a,1,primary,l2841615,l2841615.1,wye,1,0.00054545,1,1
t5356012a,2,secondary_1,x2841615a,x2841615a.1.0,wye,0.01666667,0.00054545,1,1
t5356012a,3,secondary_2,x2841615a,x2841615a.0.2,wye,0.01666667,0.00054545,1,1
t5260495b,1,primary,l2767407,l2767407.2,wye,1,0.00036364,1,1
t5260495b,2,secondary_1,x2767407b,x2767407b.1.0,wye,0.01666667,0.00036364,1,1
t5260495b,3,secondary_2,x2767407b,x2767407b.0.2,wye,0.01666667,0.00036364,1,1
t225767272a,1,primary,l3139103,l3139103.1,wye,1,0.00090909,1,1
t225767272a,2,secondary_1,x3139103a,x3139103a.1.0,wye,0.01666667,0.00090909,1,1
t225767272a,3,secondary_2,x3139103a,x3139103a.0.2,wye,0.01666667,0.00090909,1,1
t28129466a,1,primary,l3011293,l3011293.1,wye,1,0.00181818,1,1
t28129466a,2,secondary_1,x3011293a,x3011293a.1.0,wye,0.01666667,0.00181818,1,1
t28129466a,3,secondary_2,x3011293a,x3011293a.0.2,wye,0.01666667,0.00181818,1,1
t28129466b,1,primary,l3011293,l3011293.2,wye,1,0.00181818,1,1
t28129466b,2,secondary_1,x3011293b,x3011293b.1.0,wye,0.01666667,0.00181818,1,1
t28129466b,3,secondary_2,x3011293b,x3011293b.0.2,wye,0.01666667,0.00181818,1,1
t28129466c,1,primary,l3011293,l3011293.3,wye,1,0.00181818,1,1
t28129466c,2,secondary_1,x3011293c,x3011293c.1.0,wye,0.01666667,0.00181818,1,1
t28129466c,3,secondary_2,x3011293c,x3011293c.0.2,wye,0.01666667,0.00181818,1,1
t226193702c,1,primary,l3181545,l3181545.3,wye,1,0.00054545,1,1
t226193702c,2,secondary_1,x3181545c,x3181545c.1.0,wye,0.01666667,0.00054545,1,1
t226193702c,3,secondary_2,x3181545c,x3181545c.0.2,wye,0.01666667,0.00054545,1,1
t5338917a,1,primary,l2935555,l2935555.1,wye,1,0.00054545,1,1
t5338917a,2,secondary_1,x2935555a,x2935555a.1.0,wye,0.01666667,0.00054545,1,1
t5338917a,3,secondary_2,x2935555a,x2935555a.0.2,wye,0.01666667,0.00054545,1,1
t5323248b,1,primary,l3048207,l3048207.2,wye,1,0.00054545,1,1
t5323248b,2,secondary_1,x3048207b,x3048207b.1.0,wye,0.01666667,0.00054545,1,1
t5323248b,3,secondary_2,x3048207b,x3048207b.0.2,wye,0.01666667,0.00054545,1,1
t5337707b,1,primary,l3160104,l3160104.2,wye,1,0.00090909,1,1
t5337707b,2,secondary_1,x3160104b,x3160104b.1.0,wye,0.01666667,0.00090909,1,1
t5337707b,3,secondary_2,x3160104b,x3160104b.0.2,wye,0.01666667,0.00090909,1,1
t21393643a,1,primary,l2851933,l2851933.1,wye,1,0.00090909,1,1
t21393643a,2,secondary_1,x2851933a,x2851933a.1.0,wye,0.01666667,0.00090909,1,1
t21393643a,3,secondary_2,x2851933a,x2851933a.0.2,wye,0.01666667,0.00090909,1,1
