equipment_class,equipment_id,terminal,original_bus,reduced_bus
center_tapped_transformer,t28147974b,winding_3,x2691946b,x2691946b
center_tapped_transformer,t227411655c,winding_1,l2806553,l2806553
center_tapped_transformer,t227411655c,winding_2,x2806553c,x2806553c
center_tapped_transformer,t227411655c,winding_3,x2806553c,x2806553c
center_tapped_transformer,t5302859c,winding_1,l3254215,l3254215
center_tapped_transformer,t5302859c,winding_2,x3254215c,x3254215c
center_tapped_transformer,t5302859c,winding_3,x3254215c,x3254215c
center_tapped_transformer,t226192801c,winding_1,l2951995,l2951995
center_tapped_transformer,t226192801c,winding_2,x2951995c,x2951995c
center_tapped_transformer,t226192801c,winding_3,x2951995c,x2951995c
center_tapped_transformer,t5138651c,winding_1,l3197628,l3197628
center_tapped_transformer,t5138651c,winding_2,x3197628c,x3197628c
center_tapped_transformer,t5138651c,winding_3,x3197628c,x3197628c
center_tapped_transformer,t21470122b,winding_1,l2673343,l2673343
center_tapped_transformer,t21470122b,winding_2,x2673343b,x2673343b
center_tapped_transformer,t21470122b,winding_3,x2673343b,x2673343b
center_tapped_transformer,t28127146b,winding_1,l3160864,l3160864
center_tapped_transformer,t28127146b,winding_2,x3160864b,x3160864b
center_tapped_transformer,t28127146b,winding_3,x3160864b,x3160864b
center_tapped_transformer,t5260601c,winding_1,l2730149,l2730149
center_tapped_transformer,t5260601c,winding_2,x2730149c,x2730149c
center_tapped_transformer,t5260601c,winding_3,x2730149c,x2730149c
center_tapped_transformer,t5323284b,winding_1,l3160113,l3160113
center_tapped_transformer,t5323284b,winding_2,x3160113b,x3160113b
center_tapped_transformer,t5323284b,winding_3,x3160113b,x3160113b
center_tapped_transformer,t5294810a,winding_1,l3010585,l3010585
center_tapped_transformer,t5294810a,winding_2,x3010585a,x3010585a
center_tapped_transformer,t5294810a,winding_3,x3010585a,x3010585a
center_tapped_transformer,t5355359b,winding_1,l2766730,l2766730
center_tapped_transformer,t5355359b,winding_2,x2766730b,x2766730b
center_tapped_transformer,t5355359b,winding_3,x2766730b,x2766730b
center_tapped_transformer,t5260638c,winding_1,l3160871,l3160871
center_tapped_transformer,t5260638c,winding_2,x3160871c,x3160871c
center_tapped_transformer,t5260638c,winding_3,x3160871c,x3160871c
center_tapped_transformer,t5338969a,winding_1,l3104129,l3104129
center_tapped_transformer,t5338969a,winding_2,x3104129a,x3104129a
center_tapped_transformer,t5338969a,winding_3,x3104129a,x3104129a
center_tapped_transformer,t5302672c,winding_1,l3254205,l3254205
center_tapped_transformer,t5302672c,winding_2,x3254205c,x3254205c
center_tapped_transformer,t5302672c,winding_3,x3254205c,x3254205c
center_tapped_transformer,t5339046a,winding_1,l2785511,l2785511
center_tapped_transformer,t5339046a,winding_2,x2785511a,x2785511a
center_tapped_transformer,t5339046a,winding_3,x2785511a,x2785511a
center_tapped_transformer,t5355588b,winding_1,l2822857,l2822857
center_tapped_transformer,t5355588b,winding_2,x2822857b,x2822857b
center_tapped_transformer,t5355588b,winding_3,x2822857b,x2822857b
center_tapped_transformer,t5262075c,winding_1,l3067448,l3067448
center_tapped_transformer,t5262075c,winding_2,x3067448c,x3067448c
center_tapped_transformer,t5262075c,winding_3,x3067448c,x3067448c
center_tapped_transformer,t5260508a,winding_1,l2955081,l2955081
center_tapped_transformer,t5260508a,winding_2,x2955081a,x2955081a
center_tapped_transformer,t5260508a,winding_3,x2955081a,x2955081a
center_tapped_transformer,t28099529c,winding_1,l3235268,l3235268
center_tapped_transformer,t28099529c,winding_2,x3235268c,x3235268c
center_tapped_transformer,t28099529c,winding_3,x3235268c,x3235268c
center_tapped_transformer,t5356795c,winding_1,l2842330,l2842330
center_tapped_transformer,t5356795c,winding_2,x2842330c,x2842330c
center_tapped_transformer,t5356795c,winding_3,x2842330c,x2842330c
center_tapped_transformer,t227917119a,winding_1,l2821770,l2821770
center_tapped_transformer,t227917119a,winding_2,x2821770a,x2821770a
center_tapped_transformer,t227917119a,winding_3,x2821770a,x2821770a
center_tapped_transformer,t21400253b,winding_1,l2691959,l2691959
center_tapped_transformer,t21400253b,winding_2,x2691959b,x2691959b
center_tapped_transformer,t21400253b,winding_3,x2691959b,x2691959b
center_tapped_transformer,t5356801a,winding_1,l3011229,l3011229
center_tapped_transformer,t5356801a,winding_2,x3011229a,x3011229a
center_tapped_transformer,t5356801a,winding_3,x3011229a,x3011229a
center_tapped_transformer,t5223663c,winding_1,l2936216,l2936216
center_tapped_transformer,t5223663c,winding_2,x2936216c,x2936216c
center_tapped_transformer,t5223663c,winding_3,x2936216c,x2936216c
center_tapped_transformer,t5138371c,winding_1,l2879073,l2879073
center_tapped_transformer,t5138371c,winding_2,x2879073c,x2879073c
center_tapped_transformer,t5138371c,winding_3,x2879073c,x2879073c
center_tapped_transformer,t5323247b,winding_1,l2935553,l2935553
center_tapped_transformer,t5323247b,winding_2,x2935553b,x2935553b
center_tapped_transformer,t5323247b,winding_3,x2935553b,x2935553b
center_tapped_transformer,t5138753b,winding_1,l2748130,l2748130
center_tapped_transformer,t5138753b,winding_2,x2748130b,x2748130b
center_tapped_transformer,t5138753b,winding_3,x2748130b,x2748130b
center_tapped_transformer,t5339097b,winding_1,l3085410,l3085410
center_tapped_transformer,t5339097b,winding_2,x3085410b,x3085410b
center_tapped_transformer,t5339097b,winding_3,x3085410b,x3085410b
center_tapped_transformer,t5323283b,winding_1,l2916618,l2916618
center_tapped_transformer,t5323283b,winding_2,x2916618b,x2916618b
center_tapped_transformer,t5323283b,winding_3,x2916618b,x2916618b
center_tapped_transformer,t5321883c,winding_1,l3010564,l3010564
center_tapped_transformer,t5321883c,winding_2,x3010564c,x3010564c
center_tapped_transformer,t5321883c,winding_3,x3010564c,x3010564c
center_tapped_transformer,t21391390b,winding_1,l3217064,l3217064
center_tapped_transformer,t21391390b,winding_2,x3217064b,x3217064b
center_tapped_transformer,t21391390b,winding_3,x3217064b,x3217064b
center_tapped_transformer,t5350994c,winding_1,l3048968,l3048968
center_tapped_transformer,t5350994c,winding_2,x3048968c,x3048968c
center_tapped_transformer,t5350994c,winding_3,x3048968c,x3048968c
center_tapped_transformer,t5391973c,winding_1,l2673319,l2673319
center_tapped_transformer,t5391973c,winding_2,x2673319c,x2673319c
center_tapped_transformer,t5391973c,winding_3,x2673319c,x2673319c
center_tapped_transformer,t5338937c,winding_1,l2897777,l2897777
center_tapped_transformer,t5338937c,winding_2,x2897777c,x2897777c
center_tapped_transformer,t5338937c,winding_3,x2897777c,x2897777c
center_tapped_transformer,t2224500658a,winding_1,l3784018,l3784018
center_tapped_transformer,t2224500658a,winding_2,x3784018a,x3784018a
center_tapped_transformer,t2224500658a,winding_3,x3784018a,x3784018a
center_tapped_transformer,t5138313a,winding_1,l3141400,l3141400
center_tapped_transformer,t5138313a,winding_2,x3141400a,x3141400a
center_tapped_transformer,t5138313a,winding_3,x3141400a,x3141400a
center_tapped_transformer,t21388572b,winding_1,l3235252,l3235252
center_tapped_transformer,t21388572b,winding_2,x3235252b,x3235252b
center_tapped_transformer,t21388572b,winding_3,x3235252b,x3235252b
center_tapped_transformer,t226010605c,winding_1,l2764411,l2764411
center_tapped_transformer,t226010605c,winding_2,x2764411c,x2764411c
center_tapped_transformer,t226010605c,winding_3,x2764411c,x2764411c
center_tapped_transformer,t5260554c,winding_1,l3030200,l3030200
center_tapped_transformer,t5260554c,winding_2,x3030200c,x3030200c
center_tapped_transformer,t5260554c,winding_3,x3030200c,x3030200c
center_tapped_transformer,t227653310c,winding_1,l2746587,l2746587
center_tapped_transformer,t227653310c,winding_2,x2746587c,x2746587c
center_tapped_transformer,t227653310c,winding_3,x2746587c,x2746587c
center_tapped_transformer,t5325473b,winding_1,l3010562,l3010562
center_tapped_transformer,t5325473b,winding_2,x3010562b,x3010562b
center_tapped_transformer,t5325473b,winding_3,x3010562b,x3010562b
center_tapped_transformer,t227187012a,winding_1,l2896685,l2896685
center_tapped_transformer,t227187012a,winding_2,x2896685a,x2896685a
center_tapped_transformer,t227187012a,winding_3,x2896685a,x2896685a
center_tapped_transformer,t227187012b,winding_1,l2896685,l2896685
center_tapped_transformer,t227187012b,winding_2,x2896685b,x2896685b
center_tapped_transformer,t227187012b,winding_3,x2896685b,x2896685b
center_tapped_transformer,t227187012c,winding_1,l2896685,l2896685
center_tapped_transformer,t227187012c,winding_2,x2896685c,x2896685c
center_tapped_transformer,t227187012c,winding_3,x2896685c,x2896685c
center_tapped_transformer,t28121368a,winding_1,l2748143,l2748143
center_tapped_transformer,t28121368a,winding_2,x2748143a,x2748143a
center_tapped_transformer,t28121368a,winding_3,x2748143a,x2748143a
center_tapped_transformer,t21398815a,winding_1,l3216351,l3216351
center_tapped_transformer,t21398815a,winding_2,x3216351a,x3216351a
center_tapped_transformer,t21398815a,winding_3,x3216351a,x3216351a
center_tapped_transformer,t5391993a,winding_1,l3156034,l3156034
center_tapped_transformer,t5391993a,winding_2,x3156034a,x3156034a
center_tapped_transformer,t5391993a,winding_3,x3156034a,x3156034a
center_tapped_transformer,t5247057a,winding_1,l3104128,l3104128
center_tapped_transformer,t5247057a,winding_2,x3104128a,x3104128a
center_tapped_transformer,t5247057a,winding_3,x3104128a,x3104128a
center_tapped_transformer,t5138472c,winding_1,l2673309,l2673309
center_tapped_transformer,t5138472c,winding_2,x2673309c,x2673309c
center_tapped_transformer,t5138472c,winding_3,x2673309c,x2673309c
center_tapped_transformer,t21474587c,winding_1,l3104155,l3104155
center_tapped_transformer,t21474587c,winding_2,x3104155c,x3104155c
center_tapped_transformer,t21474587c,winding_3,x3104155c,x3104155c
center_tapped_transformer,t21248901b,winding_1,l2729430,l2729430
center_tapped_transformer,t21248901b,winding_2,x2729430b,x2729430b
center_tapped_transformer,t21248901b,winding_3,x2729430b,x2729430b
center_tapped_transformer,t5138644a,winding_1,l3197630,l3197630
center_tapped_transformer,t5138644a,winding_2,x3197630a,x3197630a
center_tapped_transformer,t5138644a,winding_3,x3197630a,x3197630a
center_tapped_transformer,t5338908c,winding_1,l2860481,l2860481
center_tapped_transformer,t5338908c,winding_2,x2860481c,x2860481c
center_tapped_transformer,t5338908c,winding_3,x2860481c,x2860481c
center_tapped_transformer,t5323253b,winding_1,l2973152,l2973152
center_tapped_transformer,t5323253b,winding_2,x2973152b,x2973152b
center_tapped_transformer,t5323253b,winding_3,x2973152b,x2973152b
center_tapped_transformer,t21357901b,winding_1,l3160117,l3160117
center_tapped_transformer,t21357901b,winding_2,x3160117b,x3160117b
center_tapped_transformer,t21357901b,winding_3,x3160117b,x3160117b
center_tapped_transformer,t5323235b,winding_1,l3197624,l3197624
center_tapped_transformer,t5323235b,winding_2,x3197624b,x3197624b
center_tapped_transformer,t5323235b,winding_3,x3197624b,x3197624b
center_tapped_transformer,t226308710b,winding_1,l2708744,l2708744
center_tapped_transformer,t226308710b,winding_2,x2708744b,x2708744b
center_tapped_transformer,t226308710b,winding_3,x2708744b,x2708744b
center_tapped_transformer,t5260620c,winding_1,l3067506,l3067506
center_tapped_transformer,t5260620c,winding_2,x3067506c,x3067506c
center_tapped_transformer,t5260620c,winding_3,x3067506c,x3067506c
center_tapped_transformer,t5302834c,winding_1,l2841625,l2841625
center_tapped_transformer,t5302834c,winding_2,x2841625c,x2841625c
center_tapped_transformer,t5302834c,winding_3,x2841625c,x2841625c
center_tapped_transformer,t5323245b,winding_1,l2785512,l2785512
center_tapped_transformer,t5323245b,winding_2,x2785512b,x2785512b
center_tapped_transformer,t5323245b,winding_3,x2785512b,x2785512b
center_tapped_transformer,t5138236b,winding_1,l2673305,l2673305
center_tapped_transformer,t5138236b,winding_2,x2673305b,x2673305b
center_tapped_transformer,t5138236b,winding_3,x2673305b,x2673305b
center_tapped_transformer,t5323234b,winding_1,l2860480,l2860480
center_tapped_transformer,t5323234b,winding_2,x2860480b,x2860480b
center_tapped_transformer,t5323234b,winding_3,x2860480b,x2860480b
center_tapped_transformer,t226196642a,winding_1,l2914324,l2914324
center_tapped_transformer,t226196642a,winding_2,x2914324a,x2914324a
center_tapped_transformer,t226196642a,winding_3,x2914324a,x2914324a
center_tapped_transformer,t21386754a,winding_1,l2766741,l2766741
center_tapped_transformer,t21386754a,winding_2,x2766741a,x2766741a
center_tapped_transformer,t21386754a,winding_3,x2766741a,x2766741a
center_tapped_transformer,t5339001b,winding_1,l3178988,l3178988
center_tapped_transformer,t5339001b,winding_2,x3178988b,x3178988b
center_tapped_transformer,t5339001b,winding_3,x3178988b,x3178988b
center_tapped_transformer,t5339017c,winding_1,l2729423,l2729423
center_tapped_transformer,t5339017c,winding_2,x2729423c,x2729423c
center_tapped_transformer,t5339017c,winding_3,x2729423c,x2729423c
center_tapped_transformer,t28147708b,winding_1,l2991929,l2991929
center_tapped_transformer,t28147708b,winding_2,x2991929b,x2991929b
center_tapped_transformer,t28147708b,winding_3,x2991929b,x2991929b
center_tapped_transformer,t5356802a,winding_1,l2767342,l2767342
center_tapped_transformer,t5356802a,winding_2,x2767342a,x2767342a
center_tapped_transformer,t5356802a,winding_3,x2767342a,x2767342a
center_tapped_transformer,t5356815a,winding_1,l2936212,l2936212
center_tapped_transformer,t5356815a,winding_2,x2936212a,x2936212a
center_tapped_transformer,t5356815a,winding_3,x2936212a,x2936212a
center_tapped_transformer,t21389761b,winding_1,l2861219,l2861219
center_tapped_transformer,t21389761b,winding_2,x2861219b,x2861219b
center_tapped_transformer,t21389761b,winding_3,x2861219b,x2861219b
center_tapped_transformer,t226163467a,winding_1,l3120376,l3120376
center_tapped_transformer,t226163467a,winding_2,x3120376a,x3120376a
center_tapped_transformer,t226163467a,winding_3,x3120376a,x3120376a
center_tapped_transformer,t5302400a,winding_1,l2991919,l2991919
center_tapped_transformer,t5302400a,winding_2,x2991919a,x2991919a
center_tapped_transformer,t5302400a,winding_3,x2991919a,x2991919a
center_tapped_transformer,t21380599a,winding_1,l3066804,l3066804
center_tapped_transformer,t21380599a,winding_2,x3066804a,x3066804a
center_tapped_transformer,t21380599a,winding_3,x3066804a,x3066804a
center_tapped_transformer,t5274999c,winding_1,l2935550,l2935550
center_tapped_transformer,t5274999c,winding_2,x2935550c,x2935550c
center_tapped_transformer,t5274999c,winding_3,x2935550c,x2935550c
center_tapped_transformer,t5247105b,winding_1,l2691942,l2691942
center_tapped_transformer,t5247105b,winding_2,x2691942b,x2691942b
center_tapped_transformer,t5247105b,winding_3,x2691942b,x2691942b
center_tapped_transformer,t5260634a,winding_1,l2842383,l2842383
center_tapped_transformer,t5260634a,winding_2,x2842383a,x2842383a
center_tapped_transformer,t5260634a,winding_3,x2842383a,x2842383a
center_tapped_transformer,t5223660c,winding_1,l3160863,l3160863
center_tapped_transformer,t5223660c,winding_2,x3160863c,x3160863c
center_tapped_transformer,t5223660c,winding_3,x3160863c,x3160863c
center_tapped_transformer,t5337668b,winding_1,l2935549,l2935549
center_tapped_transformer,t5337668b,winding_2,x2935549b,x2935549b
center_tapped_transformer,t5337668b,winding_3,x2935549b,x2935549b
center_tapped_transformer,t226194865a,winding_1,l3027122,l3027122
center_tapped_transformer,t226194865a,winding_2,x3027122a,x3027122a
center_tapped_transformer,t226194865a,winding_3,x3027122a,x3027122a
center_tapped_transformer,t5338990b,winding_1,l2673331,l2673331
center_tapped_transformer,t5338990b,winding_2,x2673331b,x2673331b
center_tapped_transformer,t5338990b,winding_3,x2673331b,x2673331b
center_tapped_transformer,t5338988a,winding_1,l3254231,l3254231
center_tapped_transformer,t5338988a,winding_2,x3254231a,x3254231a
center_tapped_transformer,t5338988a,winding_3,x3254231a,x3254231a
center_tapped_transformer,t5321860b,winding_1,l2785543,l2785543
center_tapped_transformer,t5321860b,winding_2,x2785543b,x2785543b
center_tapped_transformer,t5321860b,winding_3,x2785543b,x2785543b
center_tapped_transformer,t21459640c,winding_1,l2970258,l2970258
center_tapped_transformer,t21459640c,winding_2,x2970258c,x2970258c
center_tapped_transformer,t21459640c,winding_3,x2970258c,x2970258c
center_tapped_transformer,t5323392b,winding_1,l2748124,l2748124
center_tapped_transformer,t5323392b,winding_2,x2748124b,x2748124b
center_tapped_transformer,t5323392b,winding_3,x2748124b,x2748124b
center_tapped_transformer,t5207290a,winding_1,l2879773,l2879773
center_tapped_transformer,t5207290a,winding_2,x2879773a,x2879773a
center_tapped_transformer,t5207290a,winding_3,x2879773a,x2879773a
